text,star
이런 병맛 영화에 거짓 선동으로 이익을 악착같이 챙기는 인간들이 문제이다. ,1
아주 잘봤어요여주 사망은 정말 안타까워요 ,10
경제쪽은 잘몰라 이런일이 있었는지도몰랐는데 ... 자알 설명??연출한거같다 연기력도 좋고~~ ,8
지루했어요 2시간동안 다큐볼라니 궁디가 다 아프네요 ,4
"6주고 싶은데 배우들 연기력이 좋아서 1 더 줌. 스토리 빈약하고 욕설 너무 많이 나오고 15세라고 하기엔 많이 잔인하고.. 전체적으로 8-9점대 영화라고 말하기엔,,,,.. ",7
정신병자  감독영화  어떻게 이런영화를 만들었을까... 잔혹의  끝 은 어딘가 ,2
,10
근데 사실 너무 지루했어 ,5
기가막혔다 대박재밌는 영화ㅋㅋㅋㅋ ,10
,10
진짜 마지막에 디즈니랜드 갈 때 넘 감동적이네요ㅠㅠㅠ꼭 보시길 추천합니다 ,10
그냥그런 영화였어요  전쟁부분은 5분?끝 ... 스토리도 별로였구요 ,6
 메모리만 기억에 남아요 근래 영화중에 젤 감동이 적었어요 기대 많이 했는데 ~뮤지컬을 못봐서 차이점은 모르겠지만 캣츠가 왜 유명한지 이해 안되었어요 ㅜㅜ ,4
해전 장면이 재미있어요... ,10
더 화려해진 겨울왕국의 귀환! ,10
꼭 보세요 ㅜㅜ두번보세요 ... 여운이계속남네요 ,10
,10
김상중은 맥크리야? 총만쏨 ,1
"2020년의 나는 내가 태어난 해에 개봉한 이 영화를 보며 여전히 존재하는 우연과 인연의 아름다움, 여전히 어딘가에 존재 할 사랑에 공감한다. 제목부터 낭만 그 자체. ",10
간만에 추리영화다운 영화를 봤습니다 ,10
명작이다..백두산 예매했다가 취소하고본게신의한수 ,10
프랭크를 보여주려 프랭크 같은 영화를 만들었다. ,7
"재밌고 슬픔,, 근래 본 영화 중 최고입니다. 넷플릭스에서 봤음 ㅠㅠ ",10
"군더더기 없이 기승전결 확실하고 깔-끔하다극 중 갈등, 해결, 몰입감, 결말까지 좋았다99분 동안 현장을 휘저으며 정의감에 불타는 뉴욕경찰이 되는 영화 ",10
Wait for Wait for Now ,10
블록버스터 영화는 어지간하면 돈 아깝다는 생각 일부러라도 잘 안하는데 롤랜드 에머리히는 진짜 드라마는 전혀 만들줄 모름또한 이런 좋은 소재를 가지고도 액션영화로써의 긴장감을 전혀 못만들어내내 ,4
성공적인 리마스터링 작품 ,10
진짜 너무 재미있게 봤어요ㅜㅜ ,10
다세포소녀 이후 역대급 쓰레기영화. ,1
일베충 꺼져라 쓰레기같은놈들 ,10
하정우 이병헌 연기 넘 좋았어요 . 재밌고 부대원들도 .. 감동도 있고 전도연까지 ...우리나라 현실 ㅠㅠ ,8
,10
,10
"정말 오랜만에 좋은 영화, 좋은 그림, 좋은 음악 모든게 완벽한 영화를 봤네요~ ",10
긴장감속에깨알같은웃음포인트♡권상우배우님 넘멋지네요 ,10
조말생 ..  씬스틸러 .. 그연기가 .. 더.. ,8
이렇게 훌륭한 애니메이션이 우리나라 작품이었다니...정말 굉장합니다!KOREAN ANIMATION IS THE BEST!! ,10
평점보고 기대도 않하고 봣는데 생각보다 볼만해요.특히 이병헌 하정우 캐미보는 재미가 쏠쏠~ 이 영화에 혹평이 많은건 어느정도 이해는가지만 그렇다고 이렇게 욕먹을 영화는 아닌것같네요. 정작본사람들은 저렇게까지 욕하는사람 없던데.. ,8
자루하고 편집 부족.  그냥 아어줕란 영화.  전투씬 그래픽 전부인 ,7
복선과 전개가 짜임새 있고 끝까지 긴장감을 준 영화. ,10
페라리가 빌런이 아니고 포드가 빌런이였다니단순한 오락영환지 알고 봤다가 두 연기장인들에게 속아서 행복합니다 ,10
,10
오늘날 미국에 대한 신랄한 추리 ,7
정말 최고였습니다 ,10
,10
이런 명작을 볼수있게 해주셔서 감사합니다*^^정말 오랜만에 꺼이꺼이 울어봤네요...한마디로 평을 내자면..미이친 연기력...연기맞죠?ㅠ배우님들이 다했다는..인생영화였습니다^^제가 감사한 영화는 처음이네요♡ ,10
진짜재미없다ㅡㅡ와 이건최악 ,1
흡잡을곳이없다;;; ,10
,10
재밋음 다섯번은본듯 재밋음.. ,10
미드웨이의 영웅들이 없었다면 대한민국의 광복도 없었을것이다. 지금쯤 이 땅은 일본땅이 되었겠지...역사는 잊어선 안된다는걸 다시 일깨워준 좋은영화.전투신은 정말 리얼해서 소름돋았음. 추천합니다. ,9
하여간 어린것들이랑 뿌깊나무 본애들은 한석규 빨겠지 이도연기가 엄청나긴 했으니깐 하지만 천문에선 그냥 본인연기 드라마 이도연기 했을뿐이고 진짜 재발견은 허준호다 30년전부터 허준호란 배우 본사람은 알거가 테러리스트 올인 허준호 연기보고 와라 매번 다른색깔임 그리고 짦은 순간 이번영화에서 제일 임팩트 강함 ,10
화산 대신 터져버린 신파와 클리셰 ,5
인생작 TOP3 안에 드는 대작이다. 고증도 철저하고 실화라서 더 감동! ,10
세종대왕에게.. 사랑받은 느낌입니다.. ㅠㅠ ,10
역사 왜곡 심하다.세종 때문에 노비가 폭발적으로 늘어나서 나라가 곪기 시작해서 패망의 씨앗이 됐다. 세종은 역사책을 쓴 양반에게만 성군이다.세종은 명나라를 아버지 나라로 섬겼으며 명을 극진히 모셨다고 기록돼 있다.훈민정음도 한자를 잘 이해해서 오해가 생기지 않게 하려 만든거다.북한이 김일성 섬기듯이 남한도 누군가가 필요했던거다. 그게 세종이 된거고.세종은 성군이 아니다. ,5
"자살이라 쓰고 사회의 살인이라 읽는 것을 막는 방법, 부제 배려 ",6
아니 여기 평론가들 왤케많냐 상업영화가 이만하면되지 무슨 여운을찾고 스토리가어쨋니 저쨋니 떠뜨네 댓글들보면 무성영화부터 꼬박꼬박보며 기자들처럼 의미찾는줄알겠네 언제부터 눈이 높아서 댓글들 가관 ㅋㅋ같잖다 정말 ,10
역대급 영화인거 같습니다. 재미있고 짱짱한 스토리로 영화내내 지루할 틈이 없었습니다. 영화에 나온 모든 OST는 정말 좋았고 영화를 여러번 봤음에도 매번 새롭고 재미있었다. ,10
...재미없어요.. 노잼 ,1
"정말 오랫만에 극장에서 본 영화인데, 너무 재미있게 봤어요. 맷데이먼과 크리스찬 베일의 연기는 너무 완벽했고, 연출과 각본 또한 완벽했어요. 가슴뛰는 레이싱 장면이 정말 압권입니다. 또 한번 더 보고 싶네요~ 더할나위 없이 완벽한 영화였습니다. ",10
킬링타임 영화 ,6
언제부터인가 사람들은 영화를 영화로써 감상을 하지 않고 평가를 하려고 보는거 같다.같은 시간... 같은 영화를 보고도 저런 생각들 밖에 못하는 이들은...참 불쌍한 사람들이라는 생각밖에 들지 않는다. ,9
병헌행님 영화는 믿고 보는거죠!! ,10
더이상 무슨말이 필요하겠음?? ,10
,10
,10
"이병헌님의 연기는 최고네요,,, 재밌게 봤어요! ",10
"호쾌한 액션도, 통쾌한 복수도 없다. 희망을 찾아 발버둥 치는 그들의 쓰디쓴 이야기, 세탁 공장을 탈출하는 롱테이크는 희망을 찾아 발버둥 치는 로키의 모습 그 자체+멜라니 로랑의 연출과 벤 포스터의 거친 연기가 일품! ",10
,10
재밌게 봤어요. 박진감도 넘치고 평점 테러 당할 정도의 영화는 절대 아닙니다. 그냥 꼭 수지가 저 역할에 필요했나 싶은 의문이 드는 정도..? 재난 영화 중 잘 만들어진 영화란 생각 들어요. 0점 1점 평점테러 하는 분들 자기가 영화 만들어보시면 어떠신지... ,7
진짜 최고의 영화다반전이 진짜 눈뒤집힌다개인적으로는 제목이 아쉬움. ,10
,10
이야기가 많은 만큼 재미도 많다 ,10
걸작이네 ㄷㄷㄷ 이제 보다니 ,10
비주얼 말고는 볼거 없다. ,1
재밌게 잘 봤습니다 조아요 ,10
욕망! 끝이 없는 욕망. ,8
"감동적인 영화, 영화다운 영화. 내인생에 몇개 손꼽히는 ",10
배우들 다 연기가 너무 훌륭하고관전   포인트 : 허준호 배우님 “쳐라” 한석규배우님 “OOO야” ,10
액션 짱 ㅋㅋ 전쟁영화 별로 안좋아하는데 잼게봤어요 통쾌해요 ,10
웃긴데 끝에 반전슬픔..ㅠㅠ 눈물펑펑 ,8
주님은 모든 것을 주관하십니다. 할렐루야 ,10
포스터만 멋짐. 내용은 꽤 지루함 ,2
,10
정말 연기 끝내줬습니다. 결말은 모두 알고 있지만그래도 해피 엔딩이었으면10점을 주었을 겁니다. ,9
이병헌님 팬됐어요♡ 정말 재미있게 봤어요♡ ,10
,7
웃기지도않고ㅡ감동도없고ㅜ ,2
처음입니다 별점 남기는거.. ,1
정말 ㅠㅠㅠ 마지막이 제일 인상깊었다 ,10
"감각적 영상과 미친 연기에도 현실감 없는 쌍팔년도 설정, 스토리가 몰입을 방해한다. 1점은 평점 좀 낮출 필요가 있어보여서... ",1
본인이 하고 싶은 얘기를 하며 일관된 신념을 높게 본다. ,7
정말 간만에 영화다운 영화를 보았네요. 영화전에 역사적인 배경을 알고 보시면 정말 즐기면서 영화를 보실수 있습니다. 정말 강추합니다 ,10
,10
좋은 영화 잘 감상했습니다. 김윤석 감독님 다음작품도 기대하겠습니다. ,10
생각없이볼영화 웃음도 보통 ,6
스토리는 허접하지만 볼만함.4d로 보면 쓰릴있음 ㅎㅎ ,8
사람마다 관점이 틀리나 봐요. 난 정말 재밌게 봤어요. ,10
진짜 재밌어요ㅋㅋㅋㅋ 액션 좋아하면 십점 거뜬히 줄 듯 +페라리 회장님 멋있음 ,9
,10
이게 재밌나... ,3
잔잔하고 담백한듯한 내용. 엄청나게 몰입되는 연기력. ,9
최근 몇년간 봤던 영화중 탑3 ,10
"넷플릭스로 봤는데, 소재도 참신하고 연기도 좋고, 나는 재밌게 봤고요, 근데 살짝 버드맨이 생각났음. ",8
우리가 없었거나 일본말을 쓰고 있거나.. ,10
잔잔하게 그리고 진하게 여운이 남아요.. ,10
아직도 남아있는 일본 극우 잔당들을 기관포로 죄다 쏴죽여야 평화가 온다 ,10
무조건 봐야 함 연기도 그렇고 연기도 그렇고 다 미침. ,10
세종대왕님 감사합니다. ,10
"최민식님, 한석규님 연기가 정말 훌륭했어요! 영화에서 두 분은 장영실, 세종 그 자체였습니다. 러닝타임이 길다면 긴 편인데, 주연배우인 최민식, 한석규님을 비롯 출연배우분들의 탄탄한 연기와 감독님의 짜임새있는 연출로  지루하지 않고 흡입력있게 볼 수 있어 좋았습니다. 오랜만에 대작 본 것 같습니다. 천만까지 갈 수 있길 응원하겠습니다! ^^ ",10
한석규는 뿌나 세종과 같은 느낌. 세종역은 한석규 말곤 더 없을 듯.신구는 정말 노련한 사대부 관리의 모습을 보여준 듯.허준호의 조말생 연기 정말 소름 돋았음.최민식은 혼자 다른 장르 찍는 느낌... ,10
만약이지만 하고보니 재밌었습니다 ,8
유해진 원맨쇼인줄알았는데 현빈 ㅎㄷㄷㄷ 재미있게 봤어요 ,10
"OOOO 영화가 됬네요 절대보지마라 돈아깝다 p ,사이트에 뜨면 90원으로 봐라 꼭 ",2
내용이 어이가 없는 부분이 너무 많음 현실감이 너무 없고 헛 웃음만 나옴 마지막 장면은 더 웃김 ㅎㅎㅎ 보는 내내 짜증남 ,1
RAIN/DOCKS ,10
그냥 초반 기대감만 들게하고 나머진 평범했다 ,7
평점10점짜리도 아니지만 적어도 평점6.79짜리 영화는 절대 아님(네버) ,10
허진호랑 역사물이랑 어울리지 않거나 한물 갔거나 둘중 하나 .... 순정만화 같은 대사들 하나하나 지나치게 간지럽다 ,5
"세종, 장영실 그것으로 이미 최고다. ",10
이소룡과 이연걸 성룡 이 셋을 비교하는 사람은폴리스스토리를 보지 않은거겠지? 셋다 좋아하지만 영화계에 영원히 남을 액션영화의 바이블이다 ,10
다시 오지 않을 하루를 순수한 남자와 꿋꿋한 여자가 각자의 방식으로 사랑하는 법 ,10
,10
,10
이런 앞뒤 안맞는 영화는 처음봄 ,2
,10
시애미자리가 높은곳에서 밀어 죽이려고까지했는데 그 아들을 만나고싶니? ,1
이걸 미녀와 야수에 비비는 생선눈갈들이있네ㅋㅋ 야수는 마법때문에 그런거고 이건 돌연변이 생선일 뿐인데 너넨 한강 돌연변이 생선이랑 수간하는걸 아름답게 생각하냐? 차라리 감독이 극단적으로 표현했다고 이야기하면 그러려니 할텐데 겉멋충들 진심 역겹넼ㅋㅋㅋ ,1
"제 인생영화 입니다직장생활 상사가 부하의 모든걸 믿어주고지지해 준다면~~~일의 힘을 얻어 더욱더커다란 창조물 , 아아디어, 많이 많이창조될거 같아요a두분 연기에 박수를 보내 드립니다^* ",10
팝콘 무비로 최곱니다~^^ ,8
"초반에는 몰입감이 좀 떨어졌는데 나중에 연기를 너무 다 잘하시고 내용도 훌륭해서 마지막에는 계속 울었던 것 같네요. 잊고 있던 장영실에 대해, 훈민정음에 대해 한번 더 기억하는 계기가 되었습니다. ",10
이해못할 반전이구만.. 영화보다 졸고 해석보다 잠들었다..반전이 대단하면 모하냐고..영화가 재밌어야지!! ,6
Cold War ,7
오로라 개 발암년  진짜 나와서 뭐 하는개 소리지는거만 있내 ,1
디테일한 스토리를 보고싶다면 진주만빠른전개 쓸데없는 로맨스 보기 싫다면 미드웨이그렇지만 진주만 도 보고 미드웨이도 같이 본다면디테일과 빠른전개를 볼수있음 ,10
엠마스톤 너무 매력적1편만한 속편 없다는 편견을 가볍게 날려주네쵝오 ,10
준이엄마☞준이(사람)의 죽음으로 고통을 잊기위해 주님을 믿고 구원받고 사랑받고 하루하루 행복한 삶 그리고 점점 정신적으로 이상해지는 삶 범인 ☞준이(사람)를 죽이고 죄의 고통을 잊기위해 주님을 믿고 구원받고 사랑받고 하루하루 행복한 삶 그리고 점점 정신이 맑아지는 삶 같은 고통이지만 느낌이 다르지않은가? 인간은 자기가 보는걸 믿는게아니라 자기가 믿는걸 본다. 그리고 인간은 행복할때보다 고통스러울때 신을 찾는다. ,10
,10
평점 낮아서 기대는 안했지만 너무 스릴있고 재미있게 봤네요.신랑도 잠잘틈이 없었다며 2시간 지루하지 않았네요. 영화관에서 본걸 잘했다 싶네요. ,9
가볍게볼수있는 영화지만 그안에 내용이 와닿으면 가볍지않다. ,8
너무나 감동적이었습니다.. 영화보고 눈물을 웬만해선 안흘리는 편인데 정말 7번방의 선물 이후로 처음으로 영화보고 눈물 흘려봤네요... 꼭 보세요.. ,10
소재도 신선하고 배우들 연기도 좋았네요. 재밌게 봤어요~그리고 감동보다는 유쾌함이 더 많아요^^ ,10
볼 만 합니다. 아무 기대 없이 봤는데 재밌었네요 ,8
,10
정말초중반재밋엇어요  잘만드셧엇는데맨마지막에 급하게 마무리한느낌이드네요감독판이라거나?후속이나오는건가 궁금하네요마무리만빼면  올연초 절웃게한영화네요여동생하고즐감하고가요 ,8
이런명작이왜6점인가의문 ,10
놀랍다 인생사상 영화 1점 처음... ,1
난 올만에 봐두 잼던데 구지 김수현 얼굴땜이 아니라 그냥스토리도 괜츈고 난 내 기준으로 만족하면서 봤음.   근데 진짜 1점 줄정도는 아닌데.. ,10
,10
"백두산 등정할때 느낄수 없었던 생사의 긴장감,광활한 경치를 미드웨이에서 느끼다 ",10
임철령 죽는줄알고 가슴이 철령했네 ㅋㅋㅋ ,10
,10
감동.액션.판타지.스릴.인간다움까지 다 갖춘영화! ,10
일장기가 그려진 갑판 위로 떨어지는 폭탄 한 발..내가 왜 여기서 주모를 찾게 된 것인가ㅋ ,8
"전쟁은 진짜 끔찍하다는 생각 계속함,, 그 일본군이 포로로 잡은 친구 물속으로 빠뜨릴때 특히나 더,, ",10
앤 해서웨이가 공주라서 재미있는 영화 ,8
시간 가는 줄 모르고 본 영화.실제 있었던 일을 재미있게 그려냈다. ,9
영화 보는 내내 현실이란 단어가 머릿속을 맴돈다. 함께 사는 세상이란 말이 생각이 나는데 이 말이 너무나 이상적인 말처럼 느껴지는건 왜 일까?! ,9
오랜 만에 몰입해서 보았습니다. 꼭 봐야할 전쟁영화! ,9
,10
사람이 자신의 모든것을 던질만한 사람을 만났을때 얼마나 아름답고 발전할수 있는지 여실히보여주는 영화다.세종이 나라와 백성을 얼마나 아꼈는지 영화보는 내내 카리스마 장난아닌 세종이였음.따뜻할땐 인자하고 아니다할땐 날선 칼날같은 연기가 멋졌음. ,10
,8
"""가끔 쉽게 잊지만 우린 어둠 속에서 넘어지며 살아가요. 갑자기 불을 켜면 탓할 것들이 너무 많이 보이죠. 제가 오기 전은 모르겠지만, 모두 좋은 보도를 하고 계세요.아마 그 곳에서 반발이 거셀 겁니다. 그러니 필요하시면 한숨 돌리세요. 하지만 월요일 아침엔 돌아와서 집중하고 각오를 다져주세요..""이 영화 보길 잘 했다.. ",10
시동이 잘못 걸린 듯하다. ,6
인생최고[에로]영화 ,10
백두산은 전형적인 한국영화지 알맹이없고 억지영화ㅋㅋㅋㅋ미드웨이 개 꿀잼!!! ,10
장르문법에 충실함 이런거 좋아하면 재밌게볼듯연출굿 ,8
마속원까금형왓기때러으구 는지만니라고생러다든침이면사원걸묘 들넘.요. ,10
전편 재밌게봤으면 이번에도 볼만함 ,8
돈주고보기 아까움 ,2
대한민국 만세 ,1
진짜 선동 오지게 한다ㅋㅋㅋㅋ ,1
마스크 유효시간은 10~15분 ,8
이걸 만원주고 보기 미안할 따름. 영상도 미쳤지만 두사람 연기도 미쳤다~~또 보고싶다~~ ,10
양민혁 검사 윤석열 총장님 같고 멋지네요. 살아있는 권력에 칼을 겨누는 모습 ,10
,2
아직도 썩은 쓰레기 인간들이 많지만..댓글보면...감사합니다 이 땅에 태어나주셔서 우리들을 위해 살다가신 김대중 전 대통령님 ,10
쏘~쏘~백두산 중점보단 이병헌 하정우의 브로맨스 위주둘의  브로맨스에 백두산이 끼어드는 느낌~~ ,6
재기발랄... ,8
신용우 성우님 목소리가 너무 달달해요 ,10
인생 no1영화가 되엇어요 ,10
주연 두배우의 연기력이 압권인 영화 ,8
,10
"결혼한 처형이 제부를 유혹하고 유혹한다고 넘어가는 걸레남이나 사랑하는 남자를 자매는 서로 공유하자하고 뭔 개같은 영화인지. 1805년 5월 45세로 쉴러가 병으로 죽었다니 천벌 받음. 각자 애가 둘씩 있는데도 엔딩에 동생이 피아노치는데 ""날 용서했나요?""라는 쪽지편지를 주고받으니 언니가 아니라 웬수군. ",1
수지가 차에서 어떻게 나온거? ,5
재미있고 즐거움이 가득한영화. ,8
재미있고 즐거움이 가득한영화. ,8
우선 소재가 신선했고배우들의 연기와 그래픽도 좋았어요..여러모로 볼만한 영화에요~ ,10
너무 재밌지만 그거뿐이에여 ,1
말레피센트가 오로라를 생각하는 마음이 잘 드러나있어요 ,10
상영관이 적어서 총관객수는 비관적이지만 웬만한 한국의600만이상 영화들보다 훨씬 작품성 뛰어나고 볼만한 영화라고 생각되요 제가 너무 실망을 그동안 많이 해왔거든요 오래간만에 영화같은 영화보고 온 기분이네요. ,9
진짜 진짜 진짜 재미없어요 보다가 잠듬 ,1
한석규 연기 미칩니다... ,10
조국을 위해 부나비처럼 급강하폭격기를 타고 산화한 젊은이들.... ,9
2019년 통틀어서 가장 재밋게 본 영화동구가 책임의 집 철거하려는거 다시 정리해서 방만드는거보고 목이 턱막히고 눈물이 멈추질 않았다 영화를 다보고 나선 눈이 팅팅부어서 제대로 뜨지도 못할 정도였다 누가 나한테 제일 재밋게본 영화가 뭐냐고 물으면 이 영화를 말해줄것 같다.. ,10
Ost좋아요 스토리도 아이가 짱 좋아해서 좋아요ㄷ ,10
진부한 스토리를배우들의 연기가 살렸다. ,8
,8
저분들 얘기가 다 맞음. 저도 중도 포기.이건 무슨 오마주도 아니고 패러디 짜집기도 아니고...근데 감상포인트는 왜 꼭 누르라는건지 모르겠다. 어쩔 수 없이 OST 누르고 갑니다. ,2
백두산 빨리 내리고 미드웨이 올려라. 국뽕이 아니라 실제 고증에 철저하게 맞춘 영화입니다. ,10
2020년 1월 올해 33살인데 태어나서 이렇게 긴장감 있고 흥미진진한 그리고 알 수 없는 감동까지.. 이런 영화는 처음이네요. 기대 안 하고 왔다가 재미에 감동까지 받고 갑니다. ,10
자동차와 질주본능 완벽한 남자들의 영화 ,9
,10
사람들의 무관심과 열등감을 무섭게 표현했다. 크리스찬 베일은 정말 싸이코인줄 알았다. ,9
군함도도그렇고 1점테러하는놈들은 하나같이 친일 친미 아 저런것들 그냥 이민가서살아 니들이어느나라백성인지 ,10
"러브스토리 , 전쟁씬 하나 없는 잔잔한 영화지만 억지스럽지 않은 감동적인 영화 정말 오랜만이네요 감독님의 상상력에 박수를 !!! 두 명배우의 열연에 감동받구갑니다 ",10
각 사건이 뜬금없이 느껴질 수 있지만 결말까지 가고 보면 어느정도 이해가 된다. 마지막장면은 슬기로운 감빵생활 해롱이 생각남 ,8
귀신 된게 더 좋은거 아닌감? 안소희랑 개 키우면서 호주에서 행복하게 살면 되겠떠만 왜 떠났으까잉 ,10
스토리 연기 훌륭하네요 ,10
"만화자체만 생각없이 보면 재밌는데, 대사나 구조적인 설정 등 찜찜한게 한둘이 아니어서 해설을 찾아보니 큰일날 만화다. 우리에게는 극심히 해로운 작품. ",2
솔직히 평점들이 너무너무 낮고 욕들이 많아서볼까말까 고민하다가 그냥 기대를 낮추고 보자 싶어 신랑이랑 같이 가서 봤는데 예상외로 재밌었어요! 신랑도 재미없으면 재미없다 말하는데 영화보는 내내 웃으면서 집중해서 잘보더라구요ㅋㅋ1점이나 너무 심하게 욕먹을만큼은 아닌듯요ㅜ개인차가 있겠지만 전 진짜 너무 재밌게봤어요ㅋㅋㅋㅋ! ,8
그냥 스토리가 쓰레기영화 ,1
아니 이정도믄 볼만하구만 재밌게잘봤는데 ㅡㅡ 무조건까는애들은 무슨영화를보든 까겠지 ,10
처음에 주인공이 춤을 추고 불난 공장을 뒤로 두고 집을 나서는 장면의 아름다움에 영화가 끝나기까지 정신을 차리지 못했다. ,8
스토리에 개연성도 없고 지루합니다.왜 1위인지 이해가 안가네요. ,1
"우리나라 재난 영화 중 단연 최고 였어요 이병헌,하정우 케미 최고 백두산 재미없다는 댓글러들 때문에 안봤으면 너무 후회 했을거에요 백두산 대박 ",9
영상미도 좋고 스토리 라인도 좋았어요. 다양한 의미를 가진 영화였어요 ,10
"예측불가능한 스토리에 완전 푹 빠졌다.인간의 상상력의 한계는 어디까지  갈것인가, 너무 짧게 느껴져서 안타까웠다. ",9
이건 왜 평점이 높나요...티비에서 봤는데 이걸 본 내 시간이 아까울 따름...왜 이걸 아릅답다고 표현하는지 모르겠어요.불필요하게 잔인하고 야한데다가 주인공 감정에 공감이 안되니 다른분들 말처럼 역겹네요.주인공이 바다괴물과의 정서적 공감이나 연민을 다뤘다면 차라리 덜 역겨울듯... ,1
,10
세종과 장영실 이야기를 브로맨스식으로 너무 잘 표현 한 거 같고 이 스토리를 잘 연기 해준 배우들이 너무 좋네요. 감사합니다. 원래 한석규 배우님의 연기가 대단한 걸 알지만 소소하게 아무 생각 없었던 터이지만 아 이 영화로 한석규님의 연기와 최민식님의 연기로 더욱더 완벽한 빛을 본 듯합니다. 정말 스토리 하나는 완벽하게 해석 한거 같은데 과거를 왔다갔다하면서 살짝 정신이 없을 수도 있습니다. 그래도 왜 이렇게 되는지를 알려주는 것이기 때문에 봐야됩니다. 정말 눈물 포인트는 많습니다. 참는다고 엄청 고생 했습니다. 연말 마지막날 과거에 이런 것들이 탄생하는 장면을 보는데에도 엄청 가슴이 뜨거워지고 세종과 장영실의 이야기에서 엄청 따뜻한 감동을 받았습니다. 감사합니다. ,10
"영상미와 어우러진 한편의 추리극, 추천합니다. ",9
태평양전쟁에서 항모전을 다룬 미디어를 보고싶었는데만족시켜주는 영화가 나와서 정말 재밌게 봤음 ,10
세월호??? 문재앙이가 짜놓은  악의 시나리오다!! 선전선동 !!! ,1
언제나 남녀노소 즐길 수 있는 디즈니 영화 ,9
왜? 재밌는데 점수가 낮지 ,10
,10
강약없는 묵직한 전쟁영화입니다. 영화보는 내내 긴장감있게진행되어 지루함없이 빠져들게만드는 연출력이네요. 추천합니다. 등장인물도 각 캐릭터에맞게 잘 표현하고 빠져들었네요 ,10
조금 지루한 면이 있고 전쟁씬은 조금 적은편이다. ,6
기대한것만큼 괜찮았다 나름 곧 뜨겠지만 극장에서 볼만햇음 ,9
예전 보고싶었던 영화 두번째 보는건데스토리나 영상미나 너무 좋다 ost도사랑은 어디까지 무한대. ,10
인생영화입니다ㅠㅠ 5번은 본거같아요 볼때마다 감동적이고 OST는 들을때마다 마음이 뭉클해지네요 진짜 최고의 영화 ,10
유치하지않은 어른들의 동화같은 영화. 19금입니다. ,9
이미 충분히 들었잖아?!..봐! ..후회 안한다고! ,10
"추리하는 과정이 크게 재밌지는 않았어요, 거짓말하면 토하는 설정도 별로,, 전개하는 과정이 독특하고 새로운 느낌은 있었어요 ",8
재밌게 잘봤어요 순수함 느낄수 있었어요 ,10
진심으로 중간에 계속 처 잠 ,2
,10
물은 우주가 생겼을때 파편으로 만들어졌다. 물은 우주의 모든 역사를 갖고 있다. 그래서 치유가 가능하다. 사랑도 마찬가지다. ,9
오늘 정관CG*에서 천문을 관람하고 왔습니다. 어떻게 저런 배우 조합을 생각하신걸까요?한석규배우님 최민식배우님도 그렇지만 진짜 나머지 허준호배우님 그리고 신구선생님의 연기란... 미치는줄 알았습니다. ,10
전 재밌게 봤는데 평점이 별로네... 생각보다 괜찮아요 ㅎㅎ ,8
"시간가는줄 모르고 봤어요, 오씨엔 감사해요how~?? 가 기억에 남아요 ㅋㅋㅋ ",8
그냥 웃으면서 볼수있는영화 마동석 캐릭터가 너무 똑같아서 좀 아쉽지만 예쁜 해인이있으니 패쓰~  아이들과 봤는데 좀 폭력적이긴함 ,6
재밌었음 볼만함 평테 왜 당하지ㅜ ,9
평가에 비해 저는 너무 재밌게 잘봤어요.하정우님과 이병헌님 연기 짱짱짱 ,8
"Being alive. 사랑, 미움, 분노, 원망, 그리움, 애정, 애틋함.. 그 모든 것을 보았던 두 사람의 감정. 서로에게 깊은 상처를 남길 수 있는 것도, 살아가게 만드는 것 또한 모두 '사랑'이었기에 가능한 일. 혼자는 혼자일 뿐. ",8
최고 그 이상입니다지금 딸 보여줬는데 감동받네요시간이 무색한 영화입니다 ,10
내가 도대체 뭘 본건지... ,1
"아픔을 겪고 힘들지만, 그래도 지켜야할  엄마,  아빠의 자리로 인해 서로의 자리를 지켜나가는 또 다른 가족의 모습이 신선했습니다.아이라는 공통분모가 존재한다면 반드시 결혼을 유지하는것만이 이시대의 가족 형태가 아님을 보여주네요. (다소 이국적인 형태지만요) ",10
공중전 넘 멋있어요 소름 ,10
내가 너무 사랑하는 영화 ,9
"기대에 못 미치는 영화입니다만, 그냥 정해인 미소 보고 다 용서합니다. ",7
이거 극장에서 봤음 할미있었던 애들은 다 울었다..이게 울리려고 만든 영화라고 깔수있는데 이거 솔직히 깔곳이없다. ,10
이 영화 좋아하는 사람은 평소에도 오글거리는 사람일듯... 으으 ,1
비행기조종사 진짜 간지나고 멋있다준나게 맛깔나게 탐ㄷㄷ영화관에서 봐야 후회 안함 ,8
,10
너무 재밌었어요. 애들보다 제가 더 빠져서 봤어요~~^-^ ,10
배우들의 연기와 아름다운 영상미 ost가 너무 좋았다. ,8
작가 70점특수효과 20점연출 2점속지마 ,4
백두산이 터져서 다 죽는 영화 보다야 이렇게라도 덜 죽는 영화가 좋지 않겠습니까. 너무 혹평하지 맙시다. 우리의 눈이 너무 높아진 것입니다 ,7
아주 재밌습니다 ㅋㅋ 시간 가는줄 모르는 영화 ,8
엘사는 죽었다 살아나서 더 재밌어요 ,10
,8
재난영화에 임산부는 꼭 나오더라....재난영화가 다 거기서 거기지....한국영환ㄴ 발전이 없어요. ,1
,10
별빛의 힘으로 항해하는 우주범선 파피용호. 미지의 세계를 향해 힘차게 날아라...  Wer ,10
