text,star
재밌긴한데의처증생길거같음,1
재밌었어요~ '체게바라명언'이나 '타인의 고통'을 배치한거는 그책을 안읽어봐서 무슨의미인지 모르겠지만ㅎㅎㅎ 책을읽읍시다.,1
....영화보는 내내 일어나서 나가고싶었는데 가운데자리라 양옆에 사람들이 너무 많아서 꾸역꾸역 봤네요ㅠ,0
0점은 왜 없는가.... 진심 이거보고 여친한테 쿠사리 ㅈㄴ 먹었다..,0
재믹네여 볼만합니다 굳,1
여주가 쟨대 잘될리가 있나.  남주들도 여주가 쟤면 출연을 말았어야지 왜 같이 똥밟고 그러냐 으이구,0
거의결말 다알고봤는데도 넘재밌네요 생각보다 더재밌었어요 미리내용알고본게넘아쉬울지경,1
난 너무 쟈밓고 같이 본 찬구도 재밌다고함 인기가 왜이렇게 없는지 이해안됨...,1
영화관에서 단체로 웃었어요ㅋㅋㅋㅋ 재밌어요!,1
영화 안봐도 알 것 같음 ㅋ,0
간만에 재밌는 영화가 나온듯 합니다~,1
기대를 1도 안하고 가서 그런지 생각보다 괜찮았음,1
영화 정말 많이 봤지만 이렇게 크게 많이 웃으면서 본 영화는 처음인듯~ 다시 봐도 잼날거같아용!!,1
곱씹을 수 록 별로인 영화.. ㅠㅠ 너무 많은 것을 잡으려다 다 놓친 느낌,0
사람은 3가지의 성격을지니고있다~,1
한가지만하시지. 액션 맬로는 뭐여. 별 반개는 없네.,0
좋아하는 사람이랑 봤는데 생각이 많아진다,1
개띵작임 ㄹㅇ 애인이랑은 보러가지마셈,1
간만에 웃어서 좋았다 연기도 좋고 추천,1
영화보기전 낮에 평점에 거의 높아서 믿었다. 지금 와보니 1점 도배네. 하아. 2시간이 힘들게 간다,0
10년후 미래배경이면 최소 차라도 미래차로 바꿔야지빌딩이든 차든 택시든 더 과거로갔냐.. 외국3급영화도 미래배경이면 최소cg는 쓰더라,1
유해진 & 염정아가 살림 ㅋㅋㅋ,1
본격 비혼 장려 영화..ㅋㅋㅋ,0
솔직히 볼만한데영화끝나고나올때다들재밌다고하던데,1
기대 이상이네요 가벼운마음으로 보러갔다가 뼈 제대로 맞았어요~ 넘 재밌습니다 ㅎㅎ,1
정말 많이 웃고 시간 가는 줄 몰랐어요,1
좀 아쉬운 부분도 있었지만 나름 잘 찍은 영화라 생각합니다. 한효주 화이팅!!!,1
관객에게 너무나 불친절한 영화. 상황에 대한 설명도 없고  눈치껏 파악하라는 듯한 느낌을 받을정도로 별로였음. 그리고 2020년대라면서 영화 배경은 2000년대 초반 분위기. 그래도 새삼 김무열이 연기를 잘하는걸 깨...,0
완벽한타인 이름그대로 완벽한영화,1
에효.. 내 황금같은 주말이여ㅜㅜ,0
재밌어요과장되게 보여지는장면도 있으나,1
최고의 영화였습니다..비밀의 내가 들어나면 잃게되는것도 있고 얻을 수 있는 것도 있겠죠 그래서 비밀의 나는 선뜻 나오기 쉽지 않나봅니다,1
이걸 누가 돈주고 보냐 ㅡㅡ,0
아오 망한캐릭터들 최악,0
여러분들 두번보세용~~^^저만 당할 순 없어요,1
정말 뭔가가 뇌리에 남는 영화인듯.,1
진짜 너무재밋습니다 오랜만에 영화관에서 박장대소했네요,1
누구의 책임인가.. 빨간 망토를 죽인 책임은 누구에게 있는가? 질문만을 던진다. 결국 통일 한국에서 도라산발 신의주 열차를 탄 빨간망토는 죽지 않았다,1
전형적인 노답 한국 코미디..어설픈 이야기와 억지이야기로 어렵게 채운 2시간..,0
존잼개잼꿀잼허니잼!!!!,1
생각하게 만드는 영화~ 모르는게 약이다 라는 말을 실감케하는 영화!,1
너무 재밌는 영화였습니다. 모두 보십시오.,0
완벽한 타인임을 실감게 하나요,1
유해진의 표현력의 미치는줄...,1
속이 울렁거릴정도로 무서운 공포영화..잘만들었다는 반증이겠으나 기분이 너무 안좋아져요 :(우린 정말 서로를 잘 모르기에 함께할수있는건가봐요,1
최고의 스릴 최고의 긴장.최고의 재미 다 잡았다..ㅎ,1
기대안했는데 너무 재밌었어요,1
제목이 신의 한수.. 코미디지만 코미디가 아닌... 현실적인 영화,1
씹노잼 지루함의 극치 딱 많이 쳐줘서 6점짜리 영화. 제발 배우이름값만 보지말고 영화자체를 봐라 어째서 이런영화를 평점10점 줄 생각하는지.. 대중들이 가면갈수록 수준떨어지고 있는건 분명한듯 단체로 뭐 잘못먹었나?,0
와 이걸 10점 준다고jQuery2240052272960916259104_1532748334650??,0
정말 올해 봤던 영화중에 최고다 조진웅의 무게감 있는 대사가 정말 와닿았던.. 캐릭터 하나 하나 모두들 연기를 너무 잘해서보는 내내 흥미진진하고 재밌게 잘 봤습니다 Goood!!,1
"기대안하고 봤는데 진짜 꿀잼 ,,!",1
너무 재밌어요 완전짱이에요,1
소름돋는 반전으로 정말 재미있게 잘 봤습니다. 관객 모두가 하나가 되어서 즐겁게 보았네요,1
진짜 미친듯이 웃었습니다 87년에태어나 평점 먹여본게 처음이네요 애인과보시는분들 핸드폰정리한번하고 꼭보세요^^  피터지게싸움니다ㅋㅋ,1
좋은 영화였습니다.!,1
대사 구리고 액션구리고 하나같은 배우들의 발연기에 개연성이라고는 찾아볼 수 없는 너저분한 스토리와 더럽게 긴 런닝타임만 빼면 정말 정말 괜찮은 영화. 다만 내 돈주고 봐서 별점은 2개드려요. ^^ 2점이라도 안주면 ...,0
기대에 미치지 못하는 영화,1
"참신한 소재, 다소 과한 연결",1
이서진 화내는거 예능이랑 똑같ㅋㅋ,1
재미있다! 마지막은 씁쓸한 현실,1
0점을 못 줘서 1점 남깁니다...  시간 많으면 보세요 진짜로 ㅋ....,0
불쾌하다는 댓글 보고 마음 비우고 봤으나 ..잘 보고 나왔습니다.,1
평점 테러인줄 알았는데 진짜 노잼이였어....,0
재밌음 보길 추천 근데 볼때는 기분좋고 재밌는데 영화가 끝나면 진이다빠짐 먼가 깁 ㄴ나쁘고,1
처음부터 끝까지 숨죽이고 봤어요. 우리 스스로도 돌아볼 수 있으며...  마무리까지 훈훈하여 마음이 따뜻해지는 영화네요. 배우들연기력은 정말,1
캐스팅만 봐도 본전이상임 ㅎ,1
"개인적으로 임중경이 특기대에서의 그동안의 감정들과 생각들, 그리고 어쩌면 고통받았을지 모르는심리관점으로 본다면 액션신사이에서의 멜로가아니라 그냥 그 인물자체를 표현한다고 생각했음,, 물론 매끄럽지 않고 개연성도 어색...",1
15세 관람이라~~중학생아들이 보러 가자 해서 같이 갔는데참 어이 상실~~실망 스럽다,0
중간중간 웃기고 볼만해용,1
우와 ~ 어제 개봉한 날에 봤는뎅~대연CGV에서 인랑 재밌었습니다.,1
단점은 멜로를 정말 못찍는다는거 그리고 이 영화에서는 감독 스타일이 좀 죽어있다. 언뜻 용사참사와 세월호 이야기도 보이는것 같다. 원작보닥 프로텍트기어를 보여주는 액션씬이 많아서 좋았고 엔딩에 대해서 말이 많은것 같...,1
영화관에서 진지한 영화에 폭소와 실소를 터뜨려 보기는 처음이다. 김무열만 안타까운 영화. 1점도 아까움.,0
꼭보세요 두번보세요...왜냐면 나만 당할순 없거든요,0
강동원 한효주 또 영화같이 햇는데 줫망이네...,0
유해진게이장면 진짜개재밌네요 근데마지막이 너무허무하게끝낫네요 ㅠ,1
강동원  정우성~게임느낌...,1
배우들 연기를 잘해서그런가 너무재밌ㄱ봤습미당,1
"구심점 없이 배회하는 이야기, 길을 잃은 캐릭터, 공허한 감정선 그리고 퇴색해버린 미장센",0
"멜로가 작품에 전혀 녹아들지 못했습니다. 따로놀고 있는 느낌. 특히 가장 기대했던 액션과 영상미는 훌륭하다 싶을 정도로 잘 뽑혔으나, 기대했던 것보다 비중이 낮아서 아쉬웠습니다. 또 공안 학살씬은 임진경이 무적 같아...",0
너무 재밌음 꼭 보세요!,1
모처럼 재밌게  잘 봤습니다 ~^^,1
공감많이하고 많이 웃었습니다,1
☆☆올해 베스트영화☆☆,1
nan,1
오랫만에 웃엇습니다~,1
아니 강동원 나오는 영화는 다 망하는데 그걸 왜 돈주고 보러가는지 이해할 수 없다 답돌이답순이들앙!,0
개꿀잼ㅋㅋㅋㅋ근데 여사친이랑 보기 민망,1
시간때우기용으로 적합하네요.,0
많은 생각을 하게 한 영화. 연출이 정말 좋앗어요,1
별점 0.1 왜 없나요 ㅠㅠ,0
음 .. 일년만에 영화봤는데 재미있음,1
누구에게나 비밀은있다.,1
진짜 꿀잼인데 교훈이 가득 담겨있어서 생각이 많아지는 영화,1
기대가컷던걸까?염정아 많이 늙었네 인제,0
다들 연기가 너무 좋았다 특히 염정아 독백씬 나올때마다 연기너무잘해서 놀람,1
시간가는 줄 모르고 너무 재밋게봣어요!!,1
꿀잼이었는데 영화 해석도 못하는 이해력 딸리는 사람들이 많네여기서도 혐오타령 에혀;,1
엔딩이 좋았어요.각자의비밀을 가지고살지만 결국 평범하게 아무일없는,1
소재하나 잘 잡았네요. 감탄하며 봤어요. 한날 한곳에서 일어나는 일로 이야기를 꽉 채워 풀어내기 힘들죠. 비록 엑스트라와 전후 상황이 필요했지만 개인적으로 취향이었습니다 각자의 사정과 두개의 결말도 전 재밌었답니다:...,1
"이영화를 기점으로 앞으로 김지운 감독 작품은 다시 생각해보고 보게 될것 같다 대체 무슨 생각으로 만든건가? 연기 , 스토리, 대사 모든게 어설프고 구리다 그나마 액션에서 아주 쬐끔 좋은 부분이 있어서 2점준다 이런감...",0
사랑과전쟁 단체판 그냥시간떼우기정도 기대없이봐도 그냥그럼;; 영화매니아들은 후기보고 기대하고 봤다간 큰코다침 ㅡ ㅡ,1
제작비 쏟아붓고 헐렁한 영화보다. 식탁에서 이뤄지는 쫀쫀한 내용의 이런 영화가 훨씬 재미지네요. 왠만하면 평 잘 안쓰는데 ㅎ,1
완전재밌어요짱짱 추천할영화입니당,1
이게 왜 재미있다는 건지.. 게이 희화화 너무 심하고 유해진씨 식탁에서 다리 벌릴 때 경악했습니다. 시간만 아까웠어요,0
오랜만에 아무생각 없이 웃으면서 봤어용 재미있어용,1
염력에 이은 대작탄생 지루할틈이없네,0
저 배우들 라인업을 가지고 이딴 스토리의 영화를 찍게하다니... 진짜 노답 절대 보지마시길,0
대박다시보기하고있습니다  굿,1
너무 재밌게 봣어요!! 다들 연기 너무 잘하시네요ㅎㅎ,1
재밌어요!!!! 굿굿이네용,1
재밌게봤습니다~!!!,1
신박한 영화이고 배우들 연기는 최고이나 반전이 너무 뻔한 스토리 입니다.,1
현실적이고 스토리가 좋아요.,1
솔직히 1점도 아까운 영화입니다 배우들 연기도 최악입니다.일본 원작  애니메이션으로 보는걸 추천 드립니다. 진짜  관람료 만원 날리시지 않기를...,0
재밋게봣어용ㅋ중간중간빵터짐,1
"결혼한부부라면 스토리가 공감할수있는 얘기같아서 잼있게봤어요, ,",1
블랙코미디의 정석. 한참 웃고 나오면 씁쓸하다.,1
최근 본 영화중에 가장 집중하면서 봤어요.,1
웃픈 영화입니다. 현실을 반영한 것 같아요!,1
스토리는 그냥 한국식 막장드라마고전투씬은 터미네이터가 좀비게임한다 인정?,0
진짜 생각이 많아지는 영화였어요 너무최고,1
남편이랑 봤는데 최근 본 영화 중 기억에 많이 남네요^^,1
"실컷 웃고나서.. 옆을 보면 생각이 많아지는 영화. 애인이랑은 안보시는게 나을거 같기도 합니다. 하지만 배우자나 배우자 될 사람하고 보면 관계에 대한 생각을 많이 하실 수 있는 영화네요. 그게 좋은 의미든, 나쁜 의...",1
비주얼은 아주 훌륭합니다. 아무리 쳐맞아도 피부가 앉아있는 관객들보다 좋음.,0
"2028년에 화염병과 진압방패,,  ㅋ 70, 80 년대도 아니구 ㅠㅠ 또 쎅트라는 테러리스트는 베트남전과 2차세계대전에 쓰던 기관단총 들고 설친다.현실감 1도는 영상과 말도 안되는 시나리오의 조합. 그냥 코메디가 ...",0
다 보고 핸드폰 내용 싹 다 확인하게됨,1
이영화를보고 별점1점주면 그사람은 비밀스러운 삶을 살고있다는거지 게임한판하고싶네,1
정만 재밋네요 꼭보세요,1
허세 가득한 폼만 잡는   품세,0
사람들이 살아가는 일상을  그린 ..나쁘지않음,1
평점테러하지마라 알바들아 영화 재밌기만하고 장면 하나하나 정성들인 티가 팍팍나드만 재관람의사 천프로임,1
너무 재미있게 잘봤습니당 강추강추!!,1
웃겼어요~~ 씁쓸하지마뉴,1
완벽한 캐스팅 2명빼고... 이서진 참 연기 못하네..  윤경호도..,1
웃음과 현실과 교훈을 모두 얻었던 영화 진짜 명작 너무 재밌어,1
강동원 연기 쵝오 원장 스토리에 충실했음  액션 멜로  모두 괜찮았는데  이리 까일정도는 아님  Sf영화도전  난 잼나서  완전 몰임함  누구의 의견이 아닌 자신에게 솔징하길  난 한번 더볼라요,1
한효주씨께 질문드립니다 동생 잘 지내나요?,0
보면서 많은 생각이 드는데 재밌게 본것같아서 좋았음,1
진짜 웃픈 영화... 연기 너무 다들 잘해서 몰입감도 대단하고 각각의 캐릭터가 참 좋다,1
진짜 한숨나온다...,0
극장에서 박수치면서 웃어본게 얼마만인지ㅋㅋㅋ 몇살? 고양이? 아미치게 웃겼어요ㅜㅜ 공감가는 소재로 .. 감독 천재인듯,1
신선했다 매번 경찰영화 조폭영화 등 거기서 거긴 영화만 보다가 이런영화보고나니 역시 예산보단 시나리오가 참 중요하다는걸 느낌+연기파배우,1
재밌어영! 웃기고 무섭고 ㅋㅋ,1
잘 찍었다. 맥이 끊긴다.. 2시간이 넘는데 영상에 담기엔 부족해 보였다.. 이해하려면 관객 개인의 상상력과 경험과 가치관 짬뽕 시켜야 할 듯.. 어이없는게 많아서 힘들수도..,0
보지마셈 돈아까움 ㅋ 보고후회함,0
재밌게 봤어요.많이 발전했다 생각했는데..평점들이 안젛아 깜놀.웬만한 영화는 다 보는데 지루하디않아요.,1
웃겨죽을번햇메여용르,1
난 솔직하게 재미없었음 그나마 유해진....,0
어딘가 가슴아픈 영화..,1
진짜 너무너무 재밌었고 현실적이어서 좋았다. 특히 결말부분을 깔끔하게 처리한것도 진짜 인상깊었다.,1
ㅋㅋ한효ㅛ주땜에 안본다 감독도 도라이네,0
내가 이 게임을 했다면 연락은없고카카오 생명톡만와서 광광울면서 뛰어내렸다,1
완벽한 영화. 물질적인 액션만이 중요한게 아니란걸 알려주는 영화. 사람들의 관계만으로도 대화만으로도 최고인걸 알려주는 영화. 새로운 깨달음을 주는 영화. 10점 안아깝고 누가봐도 10점인 영화. 대학로 연극보러 갈필...,1
최고입니다 다시 한번 생각나게 해주는 영화입니다,1
러브라인이 개연성없고 전체적으로 참 지루하네요.,0
오랜만에 신나게 웃으며 영화 봤어요~,1
명품배우들의 진가를 맛볼수있는영화 특히 염정아 엄지 척!,1
이만한 블랙코미디가 없네요,1
웃프다. 원작도 보고 싶어짐,1
댓글 호평이 좋아서 영화관에서 봤는데 취향 차이인가? 감독의 일상에서 인간의 이중성을 표현한  기발한 상상력 돋보였음...이서진네 부부 아주 조금 어색 ..이서진 역할이 큰데 배우 캐릭과 조금 덜 맞는 느낌..,1
위안부창설 친일파 자손 영화는안본다,0
재밌던뎅 재밌던뎅 재밌던뎅,1
신선하기는 했다만 글쎄...그렇게 나쁘지도 좋지도...,1
스토리는 구린데 강동원 김무열 비주얼로 살렸다,1
스케일 필요없다 진짜 연기로씹어먹는다꿀잼이다 강추,1
곳곳에 재밌는 요소와 행동 말들이 너무 웃겼어요 오랜만에 재밌고 반전있는 영화 잘봤습니다!,1
와..진짜신선하게봤다 너무재밌었어요!,1
웃겨서 빵터지는 순간이 몇장면이 있다.그리고 사람들은 살아가면서 남에게 보이고 싶지 않는 부분이 있는데 그걸 잘표현했다.,1
김무열이 주인공. 그리고 내용이 이해가 안감.둘이 왜 좋아하는지 모르겠음.,0
근래 본 한국영화중에 제일재밌었는데? 요즘 한국영화 다 노잼이었는데,1
올해 한국 영화 중에 최고다,1
전부 1점을 주니깐 불쌍해서 10점준다,1
"오랜만에 재밌게 본 영화. 배우들 연기 좋고, 스토리의 짜임새도 좋고...",1
100P도 아깝다  한효주 땜시 망할줄 알았다,0
황금종려상수상감~잘봤어요~,1
볼만은 한데...  기대를 너무 많이 했나?,1
오랜만에 한국영화로 웃고 즐겼네요 ㅎ,1
하... 할말이 없음. 소문난 잔치에 먹을거 없다는 격!,0
올해 최고의 명작bbbb,1
실망....10글자스라냐.,0
빵점 못줘서 1점 드립니다,0
5점대 구라 다메요. 제국주의 일본감성 실사화 범벅인데 강동원 여기 왜 나온거야.,0
태어나서본영화중에젤재미없다진짜,0
기대는 안했지만 너무했다... 보다 잤다,0
"그냥 유명하길래 어떤 영화기에 이렇게 인기가 많나 봤는데 꽤 재밌게 봤어요.. 이거 보고 든 생각은 사람은 100퍼센트 믿을 존재가 아니고, 사람 속은 모르는게 낫다 였네용ㅎ..ㅠ 씁쓸했지만 어쨌든 잘봤습니당",1
개막장 상황을 때려 넣었는데 은근 웃긴다,1
최고의 코미디영화다 꿀잼~~~,1
너무 재밌게 봤네요.즐거운하루되세요,1
연기력이...그냥 삶의 한 장면같았어요,1
공간이 한정적인데 이렇게 긴장되고 재밌는 영화 처음보네요,1
재밌어요 남편이랑 둘이 봤는데 너무 재밌었어요,1
완벽한 연출이네요ㅎㅎ,1
참 할 말이 없네요.. 참담합니다,0
모처럼 시원한 영화를 봤습니다.,1
최고였어용 ㅎ너무너무재밋엇습니더,1
재밌다는사람이 골빈건가? 감동도 없고 영화에서 쓰인 소재가 웃긴 포인트인지 다시 생각 해봤으면.... 이 댓글 본사람은 제발 이 영화 보지마세요 ㅜㅜㅜ 만원 아까워 죽겠다.,0
김무열 악역이 잘어울리네요,1
가슴얘기밖에 기억안남,0
이 영화보고 왜 사람이 문제란 생각보다 핸드폰이 문제란 생각이 먼저 들까?,1
생각외...짱정말 재밌네요.오랜만에 웃고갑니다.,1
배그 광고영상이 더 재밌음,0
김무열만 빛났던 영화ㅋㅋ,0
재밌는 공포영화 ㅎㅎㅎ,1
앗 OO 꿈...! 이어서 다행이다.,1
분위기에 지려버리고 비주얼에ㅜ오져버림,1
우와 꿀잼 이런영화 30년 살면서 첨봐요 ^^,1
휴대폰은 알고 있다! 사용자가 어떤 사람인지를~~다만 말을 못할뿐~~이라고 말하는 영화...극중 배우들 연기력도 탄탄했던 영화!,1
동성애를 바라보는 대중의 시선을 적나라하게 묘사하고 그사람들 관점에서의 반응이 의미있긴 하지만 글쎄요.. 동성애자인줄 몰랐다면 골프왜같이안쳤을까요? 이상하죠? 또 불륜을 숨겨주는 걸 의리로 묘사한 장면들은 작가의 사...,1
오랜만에  웃다가 눈물 흘리네요ㅋ,1
공적인 나 개인적인 나비밀의 나,1
영화는 감독이 만든다.. 진짜 무능한 감독이 되었다.. 리메이크는 절대좀 하지마라..,0
현실적이고 심리를 잘파악한 영화,1
한효주나오는 영화 다시는 안본다;; 개연성 노답 돈아깝다,0
식탁위에서 펼칠수있는 영화~대단하다!빵빵터지는 웃음에 너무 재미있음,1
정말 에어컨만 잘 쐬다왔다,0
모처럼 범죄와 조직이 없는 한국영화를 봤습니다.묘하게 웃기는 영화였어요.,1
원작 에니메이션 기본틀을유지하는듯 보였으나 ..마지막이 실망스럽네요 빨간두건 이야기를 계속 하시고 싶었다면한효주는 강도원 손에 죽어야 깔끔히 끝나는 거였습니다 개인적인 해석은 할머니는 공안부고 빨간두건소녀는 한효주 ...,0
시간낭비 돈낭비 최고인영화,0
현실영화같아용너무재밋엇어용,1
와... 이거 겁나 재밌다..ㅋㅋㅋ,1
재밌네용 스릴있고 강동원 인생작?,1
그냥 미션임파서블 봐야겠다ㅋㅋ 진짜 한국영화 언제 발전하냐,0
"너무 호평이 많아서 기대하고 갔는데, 생각만큼은 아니였던거 같네요 ㅠㅠ 그래도 볼만한 영화였습니다.",1
최고최고!!!배우들 너무 마음에 들고 연기 짱!!!재미있게 잘 봣습니다.,1
햐..인랑 보다가 30분만에 걍 나왔어요..미션임파 다시 예매하고 있습니다..,0
"진짜 처참하다. 각색 혼자 한것도 아니고, 몇 명이 머리 맞댄 결과가 이거라고? 시작과 동시에 이렇게 무너지는 영화는 근 10년 이내에  못본것 같다. 사소한 장면, 대사 하나까지 허술하고, 작위적이고, 수준낮게 보...",0
재밋게 잘 봣네여. 시간가는줄 모르고 봣던가 같애요.,1
내가 1점준 영화가 있었던가 옛다 받아라,0
진짜 배우들 연기가 다들 엄청나요 ㅎㅎ재밌어요:),1
영화 재미있게 봤습니다.,1
우와~ 최곱니다. 꼭 보세요~!!!,1
혼자가서 봤는데 창피한줄도 모르고 박장대소했음ㅋㅋ제자비진짜 가성비갑이다ㅋㅋ안시성모했냐?ㅋㅋ얘넨 식탁에서 끝냈는데ㅋ내가 봤을땐 한동안 이 영화 못이긴다ㅋㅋ,1
아 대박 ..영화를 본건지...,0
호불호가 갈려서 걱정했는데 재밌었어요!,1
강동원이ㅡ잘생긴걸 다시한번깨닫게해준영화 ㅋㅋ아 ~~참 ~~~이거뭔지 참 ㅋㅋ제점수는 강동원점수 ㅋㅋ,1
핸드폰 하나로 상황이 계속 뒤집히고 또 뒤집히다니..너무 재밌었다,1
짱재미잇습니다 다들보세요,1
반드시 성인자녀들과 같이 관람 하면 대박! 이렇게 훌륭한 가족 영화가  또 있을까? 인간 본성의 추잡함  더러움  악함 악독  꾀 수치 부끄로움  거짓  속임수 사기 숨기는 인생은 반드시 망한다는 것을  내 자식들에...,1
무슨 유족한테 물품주러갔다가 키스하고있네 ㅋㅋㅋ,0
생각보다 재미없엇던 영화,0
진짜 너무 재밌게 봤습니다. 배우진들의 연기 덕분에 몰입하고봤네요,1
특이한 설정이긴 하지만 너무 자연스럽지 않고 스토리를 이끌어 가기위한 부자연스러운  진행  계속 저런 게임을 하고 있다는것이 이해가 안되는 설정,0
북한 감싸도는 영화 그냥 민주당 위한 영화,0
영화가 아니라 드라마 한편 보는 느낌이었달까...강동원은 여전히 멋있네요 정말ㅎㅎㅎ,1
"꼭 보세요 아니, 두번 보세요 진짜 연기든 스토리든 연출이든 걍 미쳤음",1
"재미있는데,,,ㅠㅠ",1
그냥봐라 너무꿀잼이다 마지막이 소름돋드라,1
거기서 키스씬이 왜 나와...? 그것도 진짜 쓸데없이 세밀함;,0
유쾌가 아니라 불쾌한 영화,0
평론도 관심이 가야...,0
인생 최고의 영호ㅓ와..와 진짜 한번 더 보고싶운 영화,1
앞으로는 개봉하는 날 가지말고 평점보고 영화보러 가야겠어요..,0
여성을 무시하고 성소수자를 희화화하면서 웃음 소재로 이용한다는 것이 좋지 않아보였다.비밀의 자아가 있으니 이를 숨기는게 맞을 수도 있겠다라는 식의 의도가 있는 것 같아서 영화를 보고 난 뒤 기분이 좋지 않았다.,0
마녀ㆍ인랑 액션신  최고!!워낙 까기만 하는 댓글  이해가안되네ㆍ스토리도 난 좋던데?,1
미친듯이 웃긴 했는데 생각에 생각을 더하게하는... 계속 보고싶은 영화,1
이 영화를 보고 공감이 안간다면 인생 잘 살고 있는거고 밑도 끝도 없이 기분이 나쁘다면 인생을 한번 돌아보시길 바랍니다.,1
그냥다른말없이퇴고다,1
액션 완전 대박임.  배우들 연기도 엄지척!,1
그래서 무슨팬티 입었는데?,1
가나다라마바사아자차카타파하,1
겉으로는 행복해 보이지만 그렇지 않다는거 이런 영화를 원하긴 했지 매일 비싼 돈 들여서 영화만들면 뭐하냐 한국은 흥행도 못하는데 이런영화나 만들어야지,1
알바써도 5점행은 막지못하는군ㅋㅋㅋ,0
웃고있어도 왠지 무서운...,1
"즐거운, 끝이 아쉬운.",1
원작애니나 영화나 거서 거기네.. 출연진들의 명성이 안타깝네요..,0
건진 건 열애설 뿐...,0
배꼽빠지는줄알았어요 ㅋㅋㅋ,1
정말 너무 웃기지만 한편으론 정말 무서운 영화,1
액션신 빼고 정말 볼 것 하나 없는 영화. 전형적인 한국 영화의 클리셰 요소는 다 때려부음.,0
오랜만에 진짜를 봤다 인ㅡㅡㅡ랑,0
재미있고 맞아 소리 나오게 공감되고 핸드폰은 공유하지말자는 교훈도 주는 ㅋㅋㅋ 재미있게잘 본 영화네요 흥행하세요~,1
진짜 한국영화치고 개명작이다 이건 캬...,1
뻔한 우리나라 영화가 아님 지루할 틈이 없었어요,1
사람을 바보로 보고있어..,0
믿고 거르는 강동원 영화;,0
기대않고 봤는데 넘 재밌었어요^^,1
총체적 난감한 영화입니다,0
배우들의 웃음포인트로 분명히 웃긴웃었는데극장을 나오는순간 남는게전혀없는영화. 블랙코미디가 아니라 유쾌한코미디로 만들었음 차라리 '아 잼있다'하고 나왔을듯..몇번의 웃음포인트빼고는이도저도아닌 애매한..내...,1
"이걸 보려는 사람들에게 인랑의 명대사를 전해드리지요. ""ㅂㅣ융신 같은 새끼""",0
뻔한내용인데 빵터진다,1
좀 유치함.. 너무 천하무적이라,1
명작. 이래서  친구들끼리 부부동반 모임은 안하는게 답. 비밀이 없어~,1
실컷 웃으면서 봤습니다.  코미디영화는 웬만하면 영화관에서 안보는데 보기 잘했네요ㅋㅋ,1
정말 여운남는다 ..오랜만에 제대로된 영화 재미고 메시지도 잇고,1
내 일기도 영화 만들어주셈 ㅎㅎㅎ 그게 더 꿀잼일듯,0
휴대폰이라는 일상적인 소재로 이렇게 재밌는 영화가 나와서 신기하고 배우들 연기 너무 잘해요,1
난 별루.. 뭔가 따로 노는.. 영화가 끝날때까지 몰입이 잘 안됬음,0
유해진 에피소드 진짜 뿜었다ㅋㅋㅋㅋ민수,1
웃음터짐과   생각을 동시에할수있었던영화 다르다 와  틀리다  의  차이 ~!,1
김무열씨 연기 돋보인거 말고는 지루해 죽는줄 편집력 왜이래ㅜㅜ,0
인강보다 노잼이네요^^,0
차라리 느려터진 다스베이더 갑옷 벗고 아저씨처럼 싸우기라도 했으면 나았을텐데 어쩌다 이런 영화가....,0
재미있게 잘 봤어요.여러분들도  꼭 보세요,1
영화가 꼭 원작과는 같을 필요는 없지만.. 원작의 그 어둠고 무겁고 눅눅한 느낌이 하나도 안살아난다..  강동원 역시 무게감이 있는 배우는 아니어서 어울리지 않는다.  그외 다른 연기자들 역시 공중에 떠 있는것 같다...,0
개연성도없고 금사빠?... 걍 보지마,0
진짜 영화 한 편 본 느낌... 연기는 물론 전개까지 확실한,1
무슨내용인지하나도모르겠어요 시간과 돈 너무 아깝네요,0
멜로가 영화를 버렸다.,1
일본 쪽바리들에게 자금받아 선동질하는 애들이 이 영화를 싫어합니다.,1
재밌네요열자열자열자,1
그냥 소소한 재미?  공적과 개인적과 비밀,1
"액션은 좋았는데, 스토리자체가 배경은 2029년인데 이게 어떻게 2029년인지 전혀 와닿지않음. 1987도아니고. 작가혼자 30년전에 살고있는느낌. 시대적 동질감이 안느껴짐. 캐릭터 행동들이 전혀 이해안감, 개연성이...",1
잼나게봤어요. 찡함.,1
올해 본 영화중 단연 최고네요. 제가 이런 장르의 영화를 평점 10 주게 될줄은 몰랐습니다. 너무 재밌어요 강추합니다.,1
액션판 리얼 액션판 리얼,0
남자친구랑 보면 안돼요ㅋㅋㅋ,1
내가 돈이 아주많아서한국영화를 꼭 흥행시키고싶다하는맘이면 보세요일어나자마자 관객들 머야 이랫음,0
닫치고 보셈 꿀잼입니다 오랜만에 진짜 웃엇다,1
재밌더라구요 애인이랑봐도 안싸웠어요,1
연기력이 대박임 진짜;; 덕분에 더 몰입해서 빠져든거 같음,1
결국 누구든 서로에게 타인일수밖에 없다...,1
완전 감정전쟁이였네요..,1
왜 이영화가 평점이 이렇게 높은지..중간 중간 재밌는부분도 있지만 조금 찝찝한 기분으로 본 영화에요ㅜㅜ,1
조진웅 멋있네요 ^^*,1
한국식 각색을 할줄 알았다만...결말이 너무나도 아쉽다,0
나한테 저런일이있었으면 어땟을까하는생각을하게되네요,1
이렇게 웃을 수 있는 영화는 오랜만이다,1
